paperId,journalName,volume,year
191fa61aeeb4de78f57abc1f013bcdfd2d56d3a7,Ethics and Information Technology,28,2014.0
b038effa3bbddf87b3272c2a45f9701f44cd48e8,Ubiquitous Computing,23,2014.0
94b01a4a05b458b1483e2eb52b543934f9ec1067,International Conference on Information and Knowledge Management,44,2013.0
3a083d843f891b3574494c385699c21766ce8b7a,Nature,11,2020.0
0aad717f1a526d948fc770292fdaa06f4711893c,Patient Education and Counseling,11,2006.0
53d128ea815bcc0526856eb5a9c42cc977cb36a7,Neural Information Processing Systems,50,2023.0
459b30a9a960080f3b313e41886b1aa0e51e882c,IEEE Transactions on Pattern Analysis and Machine Intelligence,39,1984.0
50b7749edf80d160cf8e88e0c6e52004eac4a2ae,Neural Information Processing Systems,29,2004.0
63292f63da6b7cee874562230c384f6fc48659e4,VLDB Endowment,34,2020.0
1b70873bc9cf7b4f6bbef97dab29dce8f4819403,International Test Conference,12,2012.0
3791bb83f81d1b8ba8a83a880baa628390f790ca,AI and Ethics,36,2022.0
fd2215679a6880fb8853ae347ee713be56fe8ef3,PLoS ONE,2,2016.0
1f1a59891fdc6f8b68ee4edf655ff5d417138409,Computers in Human Behavior,30,2018.0
f1e5fed3e7d26eba4280b18b736305c13560ab5f,International Symposium on Intelligent Data Analysis,21,2012.0
010654700f3b5c98fd2dba4f97661bd80e7c15b3,Journal of general internal medicine,15,2012.0
f32936c4417b4ab4865dbe332225e7101582eae6,Journal of the American Chemical Society,23,2011.0
3a131711ce222c8e11ba9c67cca9b0e4a80ecb23,IEEE Transactions on Pattern Analysis and Machine Intelligence,50,2010.0
85a1f204c3985f9bfd0f8e1d7fb649a986f0c3e6,SIGMOD Conference,43,2015.0
7db782a68fc153983ef912f66a4226e1aad6ee17,Ecological Applications,39,2014.0
e48696229bb1025c04089d535c03193e8d49c82b,International Conference on Business Process Management,18,2018.0
c81eed373679980e055d9b7ae0952eb9f9975a9a,Conference on Innovative Data Systems Research,33,2014.0
98ed92be8eb0d6897f30d5dc3702d064d1730b44,Annual IEEE Symposium on Logic in Computer Science,11,2010.0
97f7ef7a5332218e0e9ce75ad5cf77048466ca83,AAAI Conference on Artificial Intelligence,32,2016.0
2ae5a5507253aa3cada113d41d35fada1e84555f,Neural Computation,5,1990.0
f01fc808592ea7c473a69a6e7484040a435f36d9,Computer Vision and Pattern Recognition,49,2014.0
8d981a13655fafa3656a8a5d300030920e8e325e,Academic medicine: journal of the Association of American Medical Colleges,50,2002.0
6e23ae3969078ecd6e59260a895c96c360b4921a,BMJ Quality & Safety,42,2019.0
b0c29ecf9feeeafcc616c755438d43b21f279d2a,Swiss medical weekly,25,2018.0
ca9666a3c581bf71a3b09fd0b451b9f70fc3a125,Theoretical Medicine and Bioethics,36,2000.0
3fd77073b470eb562d62716d8711cdce679279cb,TOS,9,2008.0
26d9d9fd74829d098e735d456b95828f68f5e103,SIGMOD Conference,5,2017.0
4db4ea49715531b1d24c2e1666a21db60f6fc05c,SIGMOD Conference,15,2017.0
1bf4d2b617448ebc062b0bfbbad628a6310dedad,Nature Biotechnology,15,2019.0
6a0388c46f2aff013343fdafaaffacf56a315915,Annual Meeting of the Association for Computational Linguistics,36,2016.0
f869e4d4741ad5ec51b845d5932c15761cae729c,Remote Sensing,23,2021.0
a897379c94e95d8da528607201c8b6e10cc30eb3,Psicothema,7,2018.0
085a997f335462978dc60543c4a5268c5418c0aa,Remote Sensing,25,2021.0
5b95498196e76eb3bc7184e0ea2421ae3d0ff2dd,Generative and Transformational Techniques in Software Engineering,28,2005.0
d3c43985cb43ba0dbb63ef5d2e623dfc9c1ecb9d,TIPS Trends in Pharmacological Sciences,13,2019.0
166dc89fbdd7494dae8830caa314ef88fe2c6999,Conference on Information Technology Education,8,2009.0
55490a6eb59a6c7d4080bc00198d576bb57cb6ac,Language Resources and Evaluation,33,2017.0
2cbc1cea80cdf9e0bd819040f480841ea09ab406,,17,2016.0
d2aa0548d1709dd524bdbb66ec3a0b99e2f88f3e,arXiv.org,37,2018.0
1194b0a45f08e64552de0aaca5f84dbc9c8aac26,CACM,36,1995.0
c2f981b53bece2d70257a33aa546f09d83134e8e,PLoS Comput. Biol,15,2011.0
08a43af8a421ebf9ad591144358ae09fc685e1fd,Emergency Medicine Australasia,19,2009.0
392f6dee682cc28ec963d7af01e1f28f888ef29a,arXiv.org,8,2020.0
898b1d4e7167ddc97acdf8a9a7a14561627b30b0,RW,13,2017.0
b47157d7f0445a135d9245553ab7c95395f41484,BMC Medical Ethics,20,2022.0
8c7a108fc37867e83db79a600998e89677ada60b,IEEE Transactions on Dependable and Secure Computing,24,2018.0
c3fdd1d29fd799a8e072196f7873c1c86d6090c6,Briefings Bioinform,31,2019.0
708e5e17564c8c6501bcbe9297e0298c3314800b,IEEE Transactions on Pattern Analysis and Machine Intelligence,4,1999.0
964bd39b546f0f6625ff3b9ef1083f797807ef2e,arXiv.org,36,2022.0
ab5f0004c5f3317689e8457e1c8d8390ccbee522,Communications of the ACM,7,2020.0
88fa0e8b02424813b76c0565e27b92e78625ce0b,Nursing Ethics,32,2018.0
2713e7a59105a832e20c01c3c202b9dcd2b5f889,International Journal of Computer Vision,31,2000.0
2d5a8edc8f90ed4f05d38c61b4f1e3c66c8dc517,Internet Mathematics,21,2004.0
f89172c70bd20db73541fde20599eaae695dc8fc,VLDB Endowment,44,2011.0
8000a4a63ac97ffb84917f910e2ce747e48d409f,IEEE Journal on Selected Areas in Information Theory,45,2019.0
54ca116f1e9a45768a3a2c47a4608ff34adefa0c,NeurIPS Datasets and Benchmarks,14,2021.0
04957e40d47ca89d38653e97f728883c0ad26e5d,IEEE/CVF Conference on Computer Vision and Pattern Recognition,19,2017.0
8a07f6c447507799e07e1bf43f90640ad8d8ac39,International Journal of Environmental Research and Public Health,14,2021.0
295065d942abca0711300b2b4c39829551060578,International Conference on Learning Representations,15,2019.0
87f8fb121744155cfff42d8498b8ff54735a7a24,The Information Society,31,2004.0
76fa9d010a94151202b0aa7ee3cfdc76065711f4,NeuroImage,19,2014.0
fa27f4e4b2d8e62a70a1cebf3b352057c1b6527b,European Dependable Computing Conference,31,2012.0
5f08df805f14baa826dbddcb002277b15d3f1556,International Conference on Computational Linguistics,50,2012.0
45fcaf11eaf31228a218a24663067dab509a1031,Symposium on Operating Systems Principles,40,2013.0
8747533357512041a95a44e1026cc3b35a80efb1,Information Systems,43,2017.0
5c543beb331255796f61b6b7826f8b21b2cd64fa,Nature Genetics,42,2008.0
1fe2d58e7034ad245ed243d2c27edcbbc9c30f76,Workshop From Objects to Agents,47,2007.0
2698e48ddc154b1071622523d1e41dcdeebeb7d2,Synthese,38,2013.0
fb56b5d0f8f86d70402771a82cdbf2e0c60bdfff,IEEE International Conference on Data Engineering,48,2020.0
311b001a97e72e98faaa9df9adc112f2ecad18ac,International Conference on Machine Learning,18,2021.0
34f6569f8000a8a33ffe8820fe3a3bd91a02d3f2,Diabetes Technology & Therapeutics,49,2023.0
ea9f03dadd74abdf6ed84f927fa3c8ff0f6a3cca,IEEE International Conference on Bioinformatics and Biomedicine,21,2011.0
2fc894bdfbe36c502df8d9efb3ca6eb2d4a3c56d,IEEE International Conference on Robotics and Automation,24,2014.0
b6dd86dfe33849c5d5084f53e77bf03f40281704,SIGMOD Conference,50,2018.0
91e5501c3530eee27773a514dd45b39de3f92dc6,Nanoscale,15,2018.0
993e8805443db0faee297c94e38b1b32ee3526b2,Business Process Management Workshops,2,2019.0
e267780ffcd57712472de3cf1badece853bb2112,International Conference on Principles of Knowledge Representation and Reasoning,38,2000.0
662ea37de475e74cba2838248666f717a335a343,Nursing Ethics,24,2016.0
a8d32f6e1fd005fff00b71b1aaf34e3ce1584938,Computers and Chemical Engineering,10,2012.0
36e2909ddc449272f6a503c1e49c39d429e50dc0,Molecular biology and evolution,41,2019.0
96eb9c020368cdc8329ba13df7c75b7aaadb87bc,Remote Sensing,31,2021.0
169a3352f8d489193442800195162265732e67a4,Journal of Proteome Research,27,2018.0
6d3540acd62628878ef79ea6df56c8c81a5c2927,Journal of Association of Physicians of India,7,2020.0
22baa098c691cb6ca9675bf3573460ef9c282b7a,International Symposium on Information Theory,44,2021.0
2cac0862d506e8f6bbcd0ce46c52ca6205328768,Isprs Journal of Photogrammetry and Remote Sensing,16,2018.0
089895ef5f96bdb7eed9dd54f482c22350c2f30d,Symposium on Operating Systems Principles,36,2009.0
d51edbdb76c3c34f1975d5b1fc36493f885428b8,New England Journal of Medicine,1,1980.0
0e94c2e5e388d44143cbb86648355b0c8d37406c,"Arteriosclerosis, Thrombosis and Vascular Biology",4,2013.0
e358bc27874a75001d9d4ff324d4e6b1725f0180,Nucleic Acids Res,46,2020.0
fc3e99ebc07b3014f6736a6a7b077edf2f1634c0,International Conference on Learning Representations,24,2019.0
040b4f257b8b048ffb0e61e5ee4a8d16ce2d32da,Nature,27,2010.0
dcddc7e492ee94e2881153039014ec5f01332665,IEEE Transactions on Big Data,16,2016.0
d282a723518817e91e2a44fcc8c75f35335c09e4,AAAI Spring Symposium: Linked Data Meets Artificial Intelligence,17,2010.0
6c79431a2c8e4d199788a6d24fc0c2c117b08891,Cluster Computing,29,2011.0
91cfd15b587c5ed604e7e49326db6d045276c2a5,Computing within Limits,18,2020.0
e5514c75d9cbd8c971d21051085a3d1f7e278cb6,"IEEE International Symposium on Parallel & Distributed Processing, Workshops and Phd Forum",45,2016.0
e37dda812d19f8924b355f468d0417b334a9d595,Journal of patient safety,45,2016.0
ba1edaa4ae3dc571eaefc87cfa256cd314d74d31,ACM SIGSPATIAL International Workshop on Advances in Geographic Information Systems,16,2011.0
9e671c01163c9ce0ea5699ff81b5173dd03730cf,Computer Vision and Pattern Recognition,35,2017.0
381de4becac0910d1a74c905a3d579dda3571dbd,TKDD,10,2011.0
657fbf29ea0b4904a3e98d1556f9acf38dddae5f,DLRS@RecSys,36,2016.0
8771679aac0e90371340bd8c657317f5be113e81,arXiv.org,47,2020.0
758a29b97b416ef718daa8b4e6be672e13af1d2e,Frontiers in Big Data,33,2019.0
ee5fff85d3ec62698eddba162f054b7e73670b2a,Conference on Empirical Methods in Natural Language Processing,9,2020.0
c1f1e9b83aaad6cad8a622b6eaa916d80b333a9c,Int. J. Distributed Syst. Technol,22,2015.0
740b5dec469e6b54e5e191a577a9b6a6ad8562e3,Nature Communications,37,2021.0
542caba91507b66faf2a9479d61cf3d05be70e0b,Conference on Empirical Methods in Natural Language Processing,39,2021.0
9b42dfd0efbf5a1978b0f0bbb7a6bd461bde8a4e,The Lancet,31,2017.0
7cea0b0f941a23df7a26cfd5315650c1e018f4a7,eLife,35,2015.0
025034f4397936152ea6c77e5f7a880d5b272088,arXiv.org,24,2020.0
2f6f30d7485f142d1ea87a43d31c240bee4a847c,Computers & security,20,2022.0
928ab95ab95b0575515f0c292b306bdb5d9f28a8,Annals of the New York Academy of Sciences,23,1969.0
b6c86e3e0619497e79009451307ec632215bd408,arXiv.org,23,2017.0
32d7ad711eb8357ded5ca9fe715342dedb9f4237,New Rev. Hypermedia Multim,21,2022.0
a0eba0f2edf72e43c3465604823106f1bcfff6b5,arXiv.org,2,2019.0
813b35fe40985c036ee2adf13a5f769148f5e577,Nature,20,2013.0
db3cf134c8ef054e21d8f875ddd0cfc86f38a2ff,PLoS ONE,7,2012.0
2e419db77f7fe077940ce868c062d17a82494a3e,/ International Conference on Data Engineering,50,2004.0
fe65007eeb2f76dc4567793b2d05f15c5ab19bf6,IEEE Geoscience and Remote Sensing Letters,21,2020.0
093d9253a2fe765ca6577b091d3f99bab3155a7d,Conference on Empirical Methods in Natural Language Processing,36,2019.0
928eecb524c726be2bdf06c42aefb595dab3705b,arXiv.org,49,2019.0
9a5a1821ed73c54e0c38a535fe96cdcdca021a81,IEEE International Conference on Cloud Computing Technology and Science,32,2013.0
c046a2f2498cca557c5d9353fae7d35331bef599,arXiv.org,42,2021.0
438c0a37e7545e836ee81c519cedf44f0702418f,PLoS Medicine,39,2018.0
b9536a0a5be873cf4a2698d301e47408a6a50b68,Science Advances,2,2019.0
739f18de865a83d048e0e9e0dcb3b224e32691be,Conference on Innovative Data Systems Research,18,2003.0
22ba0920a6eb8fcefad0b75bf1696e335c5bcbf7,Materials,33,2018.0
59074c9d5de198d83de741af3a4f714c5891efc8,International Workshop on Data Warehousing and OLAP,4,2006.0
bfdefd687a5d129657e75c1bbb44925d54fc9e0f,Very Large Data Bases Conference,25,2004.0
c1666fa6b0f565e4359cdad11bf204d9e9bc156e,International Conference on Machine Learning,3,2022.0
cc1956342b139e4b052e64f7a70daae125b3066f,Diseases of the Colon & Rectum,50,2012.0
8d41f253261bd8bdc85033906ffde1bca378e613,arXiv.org,26,2023.0
61f5b7704281241d34f79b03061c0e82d75ff158,Future generations computer systems,30,2018.0
f328ced161a48651e8334fb3061d6789699af2bd,Movement Ecology,43,2015.0
54cccf9e60829d3a39ad37c43f0967044dffc86e,Journal of Decision Systems,39,2016.0
b010116dbfb00c153a06c1f1cbf7ee36295515ec,ROSS@HPDC,47,2015.0
2eee0d7013596c4c040a1b69cdaa09f36a117278,Journal of machine learning research,12,2008.0
1d97d83cb990a0b3e6012e8a2edbbf6c0ecb7c24,Hawaii International Conference on System Sciences,18,2010.0
a1352af5cdf57823a772efb81b93307db709c128,IEEE Systems Journal,46,2017.0
a1874aafa8730bdd4b28f29d025141c13ee28b58,The AI Magazine,17,1996.0
a76735d460519ffeaacede3371127727782f21cc,CACM,39,1996.0
2bc3644ce4de7fce5812c1455e056649a47c1bbf,IEEE Access,45,2019.0
9e9719fec17867e25116355c48715c5460471410,Technical Symposium on Computer Science Education,15,2020.0
cb2f360872adbe579f74e9c85abe00de596814c5,Business Process Management Journal,40,2009.0
fc4a3dc48a1e209a87829919fb237c5c7f7ae357,Algorithm Engineering,9,2013.0
ce4f1c865bb5670946977e3c860d7fbca272eccb,IEEE Transactions on Knowledge and Data Engineering,13,2015.0
6911977d389f1b1c81c2a0849e12a8bedf66d45c,Nucleic Acids Research,6,1995.0
6240e535f013268469acd7aa4ba5bb3a85fccbba,CHI Extended Abstracts,36,2018.0
1a2a770d23b4a171fa81de62a78a3deb0588f238,European Conference on Computer Vision,9,2013.0
0fe8b8f1caf1fff85c50442281753b5b7cc7fd89,IEEE technology & society magazine,1,2021.0
6d573d0e151d5c6d637790bf78fa1607e735133a,ACM Conference on Recommender Systems,22,2017.0
182015c5edff1956cbafbcb3e7bbe294aa54f9fc,Neural Information Processing Systems,39,2011.0
549bc7bfc9f099b051a6980137bdee3c5d81b8c8,arXiv.org,4,2016.0
07aba6ea790f0c2345b9304f4c379d4a74030956,Extended Semantic Web Conference,20,2011.0
b142c2f5bbb997412d0ca59be47e986c7e315bac,IEEE Computer Society Conference on Computer Vision and Pattern Recognition (Cat. No PR00149),26,1999.0
cbe680947331cad2ecefeeb0e612b68d04eb84ef,International Symposium on Information Theory,35,2015.0
5c037ed1e0e64e3c13bff53eecd4c7c619db6178,Future generations computer systems,47,2014.0
c77d908ba29567445a9a4ad1bd4461d441cce174,arXiv.org,19,2023.0
8861133bc045ed7e165f0c1fbd7f163f90d32735,arXiv.org,3,2013.0
ba753e521f03a352a45dafb43df84db3fc2b9a8e,International Symposium on High Performance Computer Architecture,33,2019.0
103de5df41ed33f1c0bd1710f582d720cb05e6fd,USENIX Security Symposium,45,2015.0
3f3d33e498578fe721f90c213f46b326c972f669,SIAM journal on computing (Print),37,1979.0
7fb2c66f5200750f1125c6030cf16f8eec3922b4,European Conference on Information Systems,19,2008.0
7104086a40fe0c3c8ff05563547fcde3d023272a,ACM SIGACT SIGMOD SIGART Symposium on Principles of Database Systems,1,2020.0
193edd20cae92c6759c18ce93eeea96afd9528eb,Neural Networks,40,2014.0
3aab82445aed85e620597e36bce39d0bddb15db7,Journal of diabetes and its complications,17,2015.0
527e1fcabce31b8cd2e720576a11f93622aae1ad,Journal of experimental psychology. General,13,1986.0
d8e4936a405bdf58830be2559e9a39e533a0ed42,International Conference on Machine Learning,17,2011.0
e30c9921578a0d9fd4d63e8a577b3832c8b68277,Current Biology,32,2013.0
4e1a4fd0d6af020fd08b9bef6e223c12bb1c15a4,IEEE technology & society magazine,18,2004.0
8af1d79324035c969d2003fc349e8221d2f09533,Nature Network Boston,32,1998.0
1151415618b4b9eb622e60236b76c13c2a979eb5,The Web Conference,40,2004.0
9dfdd7edf5c7f898286ef76096c542a0ce00ee30,International Conference on Human Factors in Computing Systems,50,2011.0
c96c52038059a9a9e3fd24aadad73e777ac6dc74,Global Internet of Things Summit,48,2018.0
acead2e93c37efbee71280c5e90a7c38370afeb3,Computer Vision and Pattern Recognition,32,2016.0
6ce1e0c2e75aa1631c9d19efc2c3e89e92d74c95,International Joint Conference on Artificial Intelligence,37,2019.0
f1ddae9f4dc79e0fb36e36c5ca8a2313be1b9106,IEEE International Conference on Services Computing,32,2018.0
8ad0e611808e4d371339756e5531a27552f5d8f0,Proc. ACM Hum. Comput. Interact,34,2017.0
4c11acd72e6681b08032fe7015fb60c627d4392a,Computer,10,2015.0
95d6ae1b91d0a502723503e13a9818601f6c7e45,SIGMOD Conference,27,2017.0
ed018c6abb7f590d14bd7ae25551d25f8a06ef9a,The AI Magazine,33,2017.0
ff5caba4950979bc1f99cb37ec0645d425f8ab3e,IEEE International Solid State Circuits Conference,28,2019.0
12407f113219d7adafa3963eaf441ac61a7d99b9,Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,10,2021.0
b16492ec402d3d38b2d61de9c4ad37f03966ab9f,International Conference on Artificial Intelligence and Statistics,19,2020.0
e5e3f8c6c47bcb2c8d4c0833c5055efc179aaf44,BMJ Open,21,2016.0
c102ac8c779ee0a53dc8e4ee20b4088ac2c7e186,Interspeech,34,2017.0
45d5eb95969bd3965b3dac7c92dbba12a5e14659,Very Large Data Bases Conference,13,2004.0
21062b9f6637cfbfc83cfac9583605a94a89d051,International Journal of Production Research,5,2021.0
0125cb7ee30977a12b2e8c904e00b4fe6969bef3,Microelectronics and reliability,44,2006.0
fe9cd683c3b8ebdfd8efd1109a857cdbf9edc364,International Conference on Learning Representations,19,2017.0
1b2c41f39a04dd3eae4ff1334921c420b0e07af4,Machine mediated learning,3,2015.0
ab8bb5bc0f99f92d851c4402e540dc46c180a436,arXiv.org,37,2019.0
62ccd99a65bfc7c735ae1f33b75b107665de95df,ACM Transactions on Intelligent Systems and Technology,8,2019.0
a59c4ad02e09c7fab203a6dab4ab851766425fcb,Metabolites,44,2023.0
bb8c1fe93ed3ce0baddd49edfbd512272332accb,Future generations computer systems,41,2018.0
c0522756b0d3d2fa926d1e48e217c4ed61fada19,Knowledge Discovery and Data Mining,29,2019.0
76120de60a9e59c23a372457a056da3c220c64b6,Nature Biomedical Engineering,8,2022.0
64fefbe568159ec2192b5065befaf8d177379b73,International Conference on Human Factors in Computing Systems,18,2021.0
1e638c29489e006c6227aa2bb84d88d9f2597468,ACM Symposium on Cloud Computing,31,2011.0
e50b9eebdff480013d47eed1a84a7a580b45d465,DPM/CBT@ESORICS,12,2018.0
b5df170f155581739c4dac1722be0677e56b9595,PLoS ONE,29,2015.0
6303bac53abd725c3b458190a6abe389a4a1e72d,Computer Vision and Pattern Recognition,3,2019.0
a7bf50cc385ca96dc5c8e2075d2cabd833bd13fc,Comput. Networks,16,2020.0
0b277c7e33fa47d189858e8e391ee0b470142473,Cambridge Quarterly of Healthcare Ethics,50,2013.0
8452941a175c899628c679523da952b18f63e335,Artificial Intelligence Review,40,2019.0
f73dc30e259cc9ce15c27730e414e3b3cca260eb,ACM/SIGCOMM Internet Measurement Conference,13,2004.0
9fb10e0ee0e200d4298f3a146f81c12dce441179,Biostatistics,38,2019.0
03dac183ea64aba831d6dfaa549677091acdfe3f,Intensive Care Medicine,24,2023.0
f477f7762b0a62960d2b6986d2c26f1888741e5f,Information Systems,18,2021.0
4b8b3d3f8732e1611a9141ddf02a1def5d5a13c3,Applied Ergonomics,41,2009.0
103258e47386754556c89b4caf22432627a05799,International Conference on Machine Learning,38,2014.0
96d288df7ca67dafe1642c427a4d9f4901267c8b,Computer Vision and Pattern Recognition,47,2015.0
8c2a9f6c7721d3f39ed13be8ef1bb80670ed2282,Computer Vision and Pattern Recognition,36,2017.0
48ff4fc21603b1c6bf472506d5791ce3a36c392d,British medical journal,42,2009.0
c114db5f1c38cbe6797bc74ef98072cac71f6cc6,North American Chapter of the Association for Computational Linguistics,16,2021.0
8d534211fc4c218d0d7454f67b8529bb933c8e7d,BMJ Open,21,2014.0
ea6b2281bab9dd7efbc2ad6b95492a5263861cc9,The International Conference on Distributed,13,1988.0
f659652650c94877ebf9022501e20dd6b97779fe,CHI Extended Abstracts,15,2006.0
a61414239dd76b5e936e492def93774cce96bfd7,MULTIMEDIA '04,27,2004.0
b97a44967c11f9324e4f8e31152b057042a37d02,International Conference on Human Factors in Computing Systems,9,2019.0
ab7aa806c16b63cd71e0de3a7ad4cbe050f684ca,IEEE Annual Symposium on Foundations of Computer Science,10,2005.0
ed4fb14b9fbcd824a982bda16b5c81bc680c39fb,IEEE Global Conference on Signal and Information Processing,40,2019.0
10391eed628dfece8a9136f76c5df53b5704422d,Conference on Empirical Methods in Natural Language Processing,28,2020.0
10c1455df801d5b28de18276f771bab34d3615e8,ACIS,32,2007.0
20f3b3037307b939960352ba179f02c2a9fd0fc0,Information Theory Workshop,30,2019.0
e6bcf7d0e3798aebb7114cdc3d89a55a808b29de,Hawaii International Conference on System Sciences,21,2019.0
06c4d7ece8fe0013b295cc9748a69d6c870dae0f,New England Journal of Medicine,4,2018.0
959e86a5678b5c2f4911cd75af8359acd325d4ad,AAAI Conference on Artificial Intelligence,28,2023.0
ac60682f39f03294b97758032dc69acb4daafefe,MIS Q. Executive,13,2016.0
9d0dc5c99226184c7b80a0dd0b9a65b4a129e522,IEEE Conference on Mass Storage Systems and Technologies,47,2012.0
9e8f0448e0b4c9e94e1ac06058be122c20458d56,American Journal of Medical Quality,47,2018.0
aee0697b6c91d017018b0630e8c653e1cc7418b6,Journal of the American Medical Association (JAMA),31,2001.0
40eded6a08f8eb1267ac2ce4c2a3cfbbd2364afd,IEEE International Conference on Data Engineering,42,2020.0
0f43188f3f483822c886ae2641f178b1083e90c3,Journal of Web Semantics,45,2012.0
0c2c494be54cf0852f7ba0509ee436f3bfe549de,Briefings Bioinform,40,2019.0
fe7710dd9aa576feb2a11eace77c4888dc9cb658,European Respiratory Journal,14,2017.0
390f174d102c72172249254f3f1048721c0c3161,Annual Meeting of the Association for Computational Linguistics,49,2021.0
a7351c1ce7667e337686907ea31f8e9bdea91f4f,Technometrics,12,2001.0
a9a6598c93a444d93d5d4d890b23a86e452b05ce,Annals of Internal Medicine,46,2016.0
cc5afe344cc7ed7acd68a28b9774ea8023a162dc,The AI Magazine,42,2016.0
7ceda0154d8e9e8a28231b883ebf20ac22f2a685,USENIX workshop on Tackling computer systems problems with machine learning techniques,22,2018.0
634ca2074762f6e463cec24cb88c9a61056b1b47,JAMA psychiatry,24,2018.0
070a7bb5607fe6c81974190644ea62f119b146f4,Nature Methods,17,2018.0
76b0849a2d6ac6cf0e7243157a8e12e56767bb65,Mayo Clinic proceedings,37,2012.0
90d3418e87cf91ed4b6a9b00f5dd0021d2ecc34b,International Conference on Medical Image Computing and Computer Assisted Intervention,3,2018.0
020bb2ba5f3923858cd6882ba5c5a44ea8041ab6,IEEE Transactions on Pattern Analysis and Machine Intelligence,17,2020.0
547df0f649d5b8fcb64ac06611e5bbe7b14518f7,National Science Review,8,2013.0
68c03788224000794d5491ab459be0b2a2c38677,Human Language Technology The Baltic Perspectiv,46,1995.0
3e4a35ced9f7f81179028671b09129efae988baf,International Conference on Web and Social Media,48,2010.0
f4624af5d525e99c78a6dccbfecb0e0f2729bd18,Business Process Management Workshops,35,2012.0
78120bcb95407b043da99abe7e80e1cc88b7e5aa,Future Internet,20,2012.0
10a1225e02665dda235161a9301c70a1a6c7017c,International Conference on the Theory of Information Retrieval,24,2020.0
b6820d1f3f866209c7d8c5efe43ad83252976c04,Ethics and Information Technology,33,2019.0
011fcfa8c682acc2bbac2a15227c7993030b25be,Journal of Environmental Management,48,2015.0
04d5069f0db8ec5b637c4091c598838096800970,Conference on Innovative Data Systems Research,47,2017.0
0093b9fe21ad7f762905288ac49d6f4eb4a2949d,International Conference on Human Factors in Computing Systems,26,2019.0
1b02d6624157c64c5d820f0cbd78f380b12b1ce7,Briefings Bioinform,11,2016.0
b9ede62d1d586e1a3b1ef7ec046f09e4e35639bf,International Conference on Information and Knowledge Management,13,2016.0
1ca641a3ec2cb3445fd62a4350a73401485603fb,IEEE Symposium on Visual Languages,37,1996.0
1da7d851c8d6761b4e1ab3e037596969a295ae50,IEEE Conference on Computer Vision and Pattern Recognition,5,2012.0
45aa47293d70bbed4d93725ed9858bf6dfcd81a1,Nature Network Boston,13,2019.0
6260d37b01ad6ea4d2bb450c1d21eb5f7f02a3f8,Symmetry,40,2020.0
73a76dd71abfbd29dbba4ea034ab52284626aa71,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,25,1998.0
d6de137ec0e8417fe0efa99f2edae220bc965ae4,arXiv.org,32,2019.0
ecce4911e35ff05bf743a7f5852fdaa53e06d38c,Information Theory and Applications Workshop,29,2013.0
368a93e0e92537f63514188872f17b4b2efe57bc,Genome Research,20,2014.0
6c8907d9dca0ca6b25877907bbf053429b3e49bf,IEEE Access,16,2019.0
1d21207672baf11834faa8537d4edebd0f368be0,Journal of combinatorial optimization,17,1998.0
e2e1596e89ac864e5136560de3707db4f229068a,LDOW,44,2009.0
3961d3b1c57f10c03869680216602fa6f0d017de,Journal of Computer Science,41,2015.0
4b569c59d3b4831d19510cc160efc2e659f3ac0a,NCHS data brief,7,2014.0
6ca72e0656596f30f5f463f594b99a0cd8db2eef,International Conference on Machine Learning,42,2015.0
bd840d8861c828c19cdea20dd97adc71fc45e51b,International Conference on Advanced Information Networking and Applications,18,2007.0
04fd636ce8b3f738caffca0746841b7b2b82c7d6,Physical Biology,25,2015.0
490bf58594d0c65330a0dbedf260d588bdea15c2,Health Policy,29,1995.0
0ca7d8c3250d43d14fdde46bf6fc299654d861ef,The Web Conference,5,2020.0
37fce22432c443ffd555b571a934eeb590ddcc10,Alvey Vision Conference,32,1988.0
dac7344737cb824634f757aede2dd46a6eed204b,Health Information Science and Systems,42,2014.0
3c662f328f97cf8d7d25cb758522aaf80a76a49a,Science,1,2004.0
1a36caf7bc77835eb03c79f3ecdb3e8bdf7876b2,Remote Sensing,5,2020.0
86efe7769f2b8a0e15ca213ab09881e6705caeb0,IEEE/ACM Transactions on Audio Speech and Language Processing,28,2014.0
fa24bd3e477dd3d1df1ebc7629920fffb58f0d5e,Frontiers in Public Health,20,2018.0
7bdd1a9201c48f30d5677f8d0ef3ec1973df7629,The Florida AI Research Society,21,2022.0
9900e6ad21904aa2824155b3808d07a7efa8463b,Nature Chemical Biology,11,2019.0
15803220e268d901dffec96faf4c70e7b9670270,BMC Bioinformatics,48,2022.0
54553b1ba141994315bfd3ba3b89413cc995d8aa,Computers and Electronics in Agriculture,31,2022.0
035766ddeb43a148dcd07086f93d301912ef8b9f,The Information Society,14,2019.0
d63b884d5ebc739f6e1bdf861fa9276260781404,IEEE Communications Surveys and Tutorials,23,2017.0
68a4c973f380764e4323e93b45c361dffe9827ec,USENIX Workshop on Hot Topics in Operating Systems,10,2009.0
03b41daae70c173556fe1a7ff312e47732e189d7,Open Computer Science,41,2016.0
34289a391efe80e439daabe5036d1ba9b431da41,The Compass,49,2023.0
5b5a445ae90f8649e379154f41a8425d217965d3,IEEE Transactions on Biomedical Engineering,39,1989.0
c4756dcc7afc2f09d61e6e4cf2199d9f6dd695cc,Interspeech,1,2015.0
