authorId,name,affiliations
2163866779,Maja Illig,
1765091,L. Vicisano,
144928241,Yi Tang,
10736408,Srivatsan Srinivasan,
49395103,Jianlong Xu,
2247104342,C. Jones,
4174540,A. Krasnitz,
144476960,W. Pratt,
2841347,E. Cardarelli,
2152965375,Mark Díaz,
2104702156,V. Bonnemains,
144125122,L. Jiao,
145473116,Sarah N. Price,
71102062,Jianda Sheng,
84040273,Stuart Watson,
2473941,A. Harmelin,
39029935,Jingyuan Fu,
1727108,K. Janowicz,
2144539515,Jin Yang,
152181934,J. Søraker,
1656606702,Dominik Lemm,
1745774,J. Terken,
1792387,P. Furgale,
93052190,J. Ullman,
3278714,S. Prasada,
143749932,C. Beato,
1743564,Yanmin Zhu,Shanghai Jiao Tong University
39848077,Quan Nguyen,
38658764,Eka Miranda,
47978944,J. Strauss,
2401609,Dominik Grewe,
2206065755,Femg Liu,
35984288,Guangnan Ye,
1764912,Prabhat,
47186808,Cynthia J. Grondin,
2054883439,Shawn Andrews,
25215996,Xiance Wang,
2066898806,G. Barta,
2376538,P. Mallick,
47163349,Stephen B. Johnson,
153055867,José M. Cámara,
2734584,F. Chinesta,
2115896256,Jenise B. Chen,
2037762940,Hao-Ting Jiang,
2402014,W. Derendarz,
37991449,Kris M. Kitani,Carnegie Mellon University
2043318449,M. Dalgleish,
2104799,A. Dagliati,
40166693,D. Herold,
145642870,Howard Goldberg,
5057322,C. Krahé,
144472480,B. Berger,
1410356934,Newaz Ibrahim Khan,
1716766,S. Makri,
48356204,Yijun Huang,
144965181,G. Ballard,
10241472,Shawn Gu,
144814238,S. Hong,
2249667200,Anthony L. Riley,
3050846,Alban Desmaison,
47537639,Gang Niu,RIKEN Center for Advanced Intelligence Project
2837809,Joseph E. Mercado,
35541327,Karl R. Weiss,
20935897,Pengcheng An,Southern University of Science and Technology
144608002,Gerard de Melo,Hasso Plattner Institute; University of Potsdam
49440318,Savita Jayaram,
2058322,Anwar Hithnawi,
1403060027,M. Søndergaard,
46302453,N. Swinburne,
2165020575,Ryan Baylon,
143971857,Can Lu,
34682332,E. Caron,
2227797619,D. Barberis,
2545335,Rowan Zellers,University of Washington
2131298,M. Spanel,
89377668,G. Andrew,
88284550,R. Bree,
144901947,E. D. Castro,
2261874765,Eduard Tserne,
2815290,N. Houlsby,
145736540,Matthew Hardy,
144579753,Pegah Khosravi,
5990673,G. Weithoff,
8663187,Jerome G. P. Wicker,
1706102,A. Urso,
41231471,A. Micheli,
2055448583,Wei Xiong,
3144949,T. Karakach,
2578648,S. Cen,
71211474,N. Zhang,
1697237,Nicolas Ducheneaut,
143710682,M. G. Rutten,
6766331,C. Depp,
40124594,P. Gehlbach,
1684199,A. Vitiello,
2108101960,Yifei Liu,
144885169,M. Littman,
1689466093,David Stap,
152130795,M. Graham,
10136010,M. Petty,
144252965,Edgar Chávez,
2061365149,Varun Jain,
103731943,Agus Perdana Windarto Budiharjo,
2086209119,Jonathan Claybaugh,
33905408,C. Jamin,
1807366,Benxiong Huang,
150354130,Yongkang Zhu,
2023469,D. Bikel,
144825236,Yuan Xie,
2588068,Kaïs Khrouf,
1762920,M. Kaminsky,
2140745,Yoshimasa Takabatake,
1403552397,Kristine Bærøe,
51188054,R. V. Eguez,
2227932279,Anouar F,
47904091,Yuan-fang Wang,
32056447,S. Magennis,
1825863,I. König,
144951116,J. Jansson,
31976194,P. Spiegel,
2059810041,M. Denis,
3044083,K. Bulusu,
5269943,A. Preininger,
1696615,F. Yu,
2989414,Henry Xue,
1820028,Dong-Wan Choi,
1761354,Michael Hanke,
3154113,P. Mabry,
2188254845,Yueping Hong,
2279872952,Marzyeh Ghassemi,
119508204,Patrick F. Riley,
2409733,T. Olson,
2228955861,Garry Hollingworth,
2680289,Omkant Pandey,
144223308,N. Murthy,
49514860,Hong Yu,
2154902484,Yang Li,
2108563310,J. H. Moore,
4086083,K. Desalvo,
2070821969,A. Siriwardena,
38017136,John Panneerselvam,
50768854,Stephen Gaffney,
66454233,Jérémie Tanguay,
2806561,A. Srinivasan,
2350008150,Cathy Emmas,
2424691,Patrick Mikalef,
2057514784,Alyssa Goodman,
50331526,Rean Griffith,
47167021,A. Wilson,
1725255,N. Debnath,
3361236,Baptiste Rozière,
3303089,T. Heldt,
2147728,K. Rolin,
2162737605,Feiqi Cao,
49596277,S Kumar,
2076545303,I. Rahmat,
2106003368,Muhammad Shahbaz,
2047141428,Zhongtian Dong,
144364317,L. Wessels,
3032174,J. Schindelin,
144677889,I. Cohen,
5617335,N. Suzuki,
2124080032,D. Karlan,
39203137,S. Reich,
1484665683,J. N.Swaminathan,
145071385,P. Magin,
1749463,A. N. Wilschut,
2066518588,J. Sevilla,
2111317372,Zhifeng Chen,
1683048,Jack G. Conrad,
2037326180,Shawn Presser,
2263492,Jingbo Peng,
150898006,A. Danna,
2073552960,Lauren Wilcox,
2493161,Ole-Christoffer Granmo,"Centre for Artificial Intelligence Research, University of Agder"
1712865,Kush R. Varshney,
2282061,M. Mokarram,
40536846,Chuan Lei,
2070679069,Tobias Schmidt,
144894286,Yuqing Du,
50728479,Bingyu Zhao,
2664844,L. Steinberg,
2115601557,Chun Zhao,
2026369796,Ricardo Barreira,
1722086,Mirek Riedewald,
145017474,Saumen C. Dey,
1777308,E. Alm,
14507665,N. Adler,
98433220,Shahrbanoo Yadollahi,
145451717,W. Rosenberg,
2537255,J. Beckstead,
1698074,F. Afrati,
26606660,L. Juana,
2054773423,Daniel S. Myers,
2277664708,A. Balaji,
144017077,M. V. D. van den Bree,
34960508,A. Borgmann,
2187095290,Jonathan H. Chan,
2249847181,Noah G. Hoffman,
51362068,G. Benson,
2378652,R. Olshen,
2069502670,Jennifer Robertson,
1717616,S. Eickhoff,
2120215453,Fabian Rösel,
144795713,D. Buckeridge,
144363662,Richard Billington,
49519501,T. Liß,
2117098622,Ziyang Chen,
47278686,D. Gruber,
145021051,Tuan Cao,
39001571,Shachar Kaufman,
32759906,Philipp Foehn,
1466216290,Sylvain Firer-Blaess,
1939167,Hani Z. Girgis,
153724978,J. Hawkins,
2191627464,Rick L. Stevens Division of Data Science,
2766824,R. Kashyap,
72751130,M. Grabowiecki,
5794619,K. Gjelland,
1720335,Xiaoyi Lu,
1707625,B. Scholkopf,
1760470,Ittay Eyal,
39938246,H. Unger,
145053520,Lauren E. Beck,
2245239,Gerard Hoberg,
2445103,M. Heusel,
2248083196,Patrick E. MacDonald,
2047871312,Joshua R. Nilsson,
50763624,J. Fu,
1779051,Sören Preibusch,
4727109,M. Hellmann,
1580222881,J. Williams,
1524732527,Xuezhi Wang,
1685850,O. Cordón,
8127078,L. Tang,
2231172586,Daniel Spirk,
4100595,C. Bonomi,
46815010,Brian Cooper,
48599467,K. Bonham,
2135216986,Dean Ho,
2310152,Erickson R. Nascimento,Universidade Federal de Minas Gerais
1981714,C. Borst,
2060717467,Francis C. Colpaert,
8011242,Kimberlie Rabidou,
1683647,X. Chen,
51345432,David Mwaura,
2068917410,Tianyi Shi,
16107379,M. Ruzhnikov,
91775495,B. Dillon,
1740213,Pedro M. Domingos,
71718619,S. UllasB,
2184500858,Benjamin J. Zacharias,
1400570681,S. Dhe-Paganon,
2152765829,Jian Wang,
4605464,W. McCulloch,
2146314566,Young Hoon Lee,
1789220,Bronwen L. Aken,
2109336957,Liang Xu,
2108004839,Xiao Wu,
69993123,Brian Tarran,
48901251,L. Gillam,
144849745,R. Baker,
102793150,Xinshuai Fu,
143858557,M. Marchand,
2109128441,Zhenyu Liu,
1398918079,A. Taylor-Vaisey,
2120094899,J. F. Mas,
2610961,Zirui Zhou,
50409765,Jichuan Zeng,
2235321203,D. Muzny,
151491025,Aidan Tinafar,
2183988960,Sanjay Krishnan,
2090498089,A. Darzi,
1856399,H. Santoso,
1996766,M. Prezioso,
2130365792,Yiru Wang,
32857381,T. Kind,
17869201,Badr Ait Hammou,
2262523275,R. Essner,
2311447823,Stefan Heindorf,
3027980,Vincenzo Iovino,
2300145246,P. Gupta,
2059115018,Jennifer Tam,
31152667,Paul Nordstrom,
2761741,F. Fontanili,
2273262648,Vicki Hertzberg,
2051971920,Harold Triedman,
1780761,D. Fetterly,
2116660698,David Evans,
2112869799,Shan Xiao,
2256771265,Sahib Singh,
67022972,Zhijin Qin,
2336035383,Cewu Lu,
27681729,Josh Rosen,
2087115545,Li Tian,
2265576530,Zhuyuan Liu,
2041413,M. Gharib,
2149535351,Qing Yang,
2110668927,Yao Ding,
144978572,Xiaoming Tao,
2141081794,Di Zhang,
2057426488,Rajeev Nayak,
5579460,A. Unni,
34793800,T. Björkman,
2110651548,V. Gupta,
39700317,Gianluca Solazzo,
4366802,S. Adl,
5047593,Michiel Nijdam,
32852735,S. Rodrigues,
39676401,S. Dehghan,
2193495019,Karxena Harford,
5580228,R. Schneiderbauer,
32914659,Tianfu He,
1713735,Joanna McGrenere,
144584926,Sheikh Rabiul Islam,
4219147,S. Olmastroni,
1782792,A. Osseiran,
51173681,Peter Neish,
144848112,P. Stone,
48888316,Frank A Angelo,
144777328,Jessie Barry,
66405407,Gamal G. N. Geweid,
8547608,K. Goetz,
145881831,D. Rankin,
1561587870,Hui Zhang,4Paradigm Inc.; HUST
1979000,M. Majumder,
3205615,C. Wittwehr,
1730368,A. Kitamoto,
40063601,Mehdi Cherti,"Forschungszentrum Jülich, Jülich Supercomputing Centre (JSC)"
51223399,H. Cha,
46215383,Yun-Chen Lo,
5961200,Takemasa Hayashi,
40475614,Chen Li,
39724818,Ye Zhang,
2019434470,Arnaud Guerquin,
1945101,M. V. Salles,
1388870183,G. John-Stewart,
2519858,Fuchun Guo,
2113664260,Yang Hu,
2259702535,Bruno Latour,
93223082,J. Neveu,
1780511,Yung-Hui Chen,
49913049,Z. Du,
15315211,S. Fountas,
69973513,H. Musoff,
51243615,J. Nabi,
122252143,Anna Felländer,
1746594,Jing Jiang,
47265572,Julia Goodrich,
2115366232,Safae Elhaj Ben Ali,
2249007977,Katja B. Elgstøen,
28396601,M. C. Diaz,
1727457,S. Ruj,
5044878,Z. Piotrowska,
23668751,B. Maher,
2275252299,Jordan Sitkin,
143911263,Kate Goddard,
1831199,S. Gershman,
1707503248,Arno Van Hootegem,
144323106,W. Yu,
2242814539,Warren Shen,
1731090,T. Pahikkala,
153144118,M. Supriya,
2170109142,B. Bergmann,
2065970358,Gideon Mann,
31913791,Joerg Evermann,
2254456411,Mimee Xu,
2073265517,Miquel Moretó,
2066327290,Rahul Nair,
3170233,B. Boeckmann,
3147475,J. Sung,
3145259,David W. Zhou,
39890672,Ariel Rosenfeld,Bar-Ilan University
2271589,E. B. van den Akker,
50636299,S. Mehta,
2064878079,Andy Ly,
46868037,Ya Zhang,
145898186,J. Barron,
2153433775,Feng Zhou,
1718151,M. Davenport,
5501696,K. Ensrud,
1706734,Chengfei Liu,
2052963713,Elizabeth Lewis,
51195252,Yee Ting Tsang,
48453095,Vanessa Guesser,
152658362,Jesse Davis,
6158679,M. Skinnider,
2119618569,Baofa Sun,
123809725,Anna-Lena Popkes,
1718694,Yunyao Li,
2262173779,H. U. Hoppe,
2628881,Pedro A. Szekely,University of Southern California
1768031,Hélène Jaudoin,
36768224,C. Pudney,
2071234801,H. Tiemeier,
50580511,Ying Chen,
47490276,Guohui Xiao,Free University of Bozen-Bolzano
35773227,Zheng Chen,
1728609,Marc Hanheide,University of Lincoln
145965711,S. Shepperd,
30714624,A. Markandey,"Information Technology, MITSOE, Pune, India"
40513213,H. Spencer,
11819934,M. Allen,
3102860,N. Kapur,
5723508,Moustapha Cissé,
50235021,D. Nikolaeva,
47166956,Andrew M. Wilson,
89630951,K. Jung,
1999125,Óscar Araque,
1410048498,A. N. Ahmed,
27547349,Supriya Kapur,
1681398,Yi Zhang,
2185412348,Austin Mac,
2223923642,Catherine D. Holroyd,
2076676452,Vinu Rajashekhar,
27746664,Zhongbao Wei,
112916447,V. Suetin,
144867632,R. Scherer,
2275579245,Pablo Barceló,
12024636,L. Simonetto,
1703952,Zhanxing Zhu,
144380319,Matthew H. Brush,
2299662698,Igor S. Masich,
4716266,K. Holland,
2152916644,Yang Yang,
2108789216,Xiao Li,
2065915235,Raghuraman Krishnamoorthi,
2446925,W. Gijselaers,
121865955,Guangyi Liu,
3195938,S. Nazir,
144341832,Scott E Walker,
1944225,Yannis Kalantidis,NAVER LABS Europe
51310250,Nicolai Steinke,
2116458557,Dongliang Xu,
120081176,Raoni Lourenço,
8464722,Melissa J. Azur,
2053963893,A. Marchetti,
1802581,A. Mandelbaum,
2214809450,Peter Albert,
35431817,Rebecca Crootof,
2195381022,Zhengliang Shi,
9227100,Yian Zhang,ML^2; Music X Lab
2070823931,Ran Tao,
1491240603,Shanzhi Gu,
35095517,Aydogan Savran,
51884635,P. Nemitz,
144281353,Weiwei Xue,
3739409,C. Basch,
12516135,L. Piantanida,
46550919,J. Leek,
1917842251,Qian Ma,
144723669,David Huynh,
2055310098,G. Tian,
2215884038,P. Lorenzi,
2114135568,Mingyue Zheng,
1749884,I. Katakis,
2065332326,Christopher Dewan,
2739823,T. Garvey,
2240794792,David Moher,
1388622435,Saif Al-Harthi,
3679971,L. Shultz,
2551715,L. Kidzinski,
1838478,Brian Uzzi,
38818738,Akshitha Sriraman,
2269778160,Decision of the European Court of Justice 11 July 2013 – Ca C-52111,
2058042630,Upendra Kumar,
144625228,R. Prieto,
2751723,O. Hatlevik,
2080027603,Maud Texier,
24918521,J. Furman,
48806258,Ziwei Zhang,
34556711,A. Ramachandran,
1757067,Y. Rezgui,
33918804,Henry R. Ehrenberg,
2445241,E. Brevdo,
30605921,Eelke van der Horst,
144590225,D. Roth,
2251814739,A. Chomont,
36354894,Maria Souden,
98820371,Jay Funnell,
50055322,Ling Huang,
5384801,Xiaobo Yang,
1399711272,M. van Reisen,
1757730,Keijo Heljanko,University of Helsinki; Helsinki Institute for Information Technology (HIIT)
2137488166,Jacqui Ayling,
1717710,D. Rueckert,
3113164,P. Spellman,
2123102482,I. Machado,
19284031,H. Mohammed,
2598927,B. Akay,
145988742,U. König,
2049457,F. Hadaegh,
1405774604,Oscar Moll,MIT CSAIL
2110460960,Yannan Li,
34571530,J. Wortman,
2252748364,W G Lewis,
2481426,G. Ramage,
1728442,A. Nanopoulos,
1677293172,D. Sivakumar,
2097336495,Sonia Jaimovich,
7535019,Xiuliang Jin,
145866446,F. Casati,
15803426,F. Capocasa,
2137409219,Xinchen Wang,
7278411,H. Ochitill,
2750388,Mingyu Chen,
2284761385,Jiamu Bai,
1728207,Emiliano De Cristofaro,University College London
123531930,Allison Woodruff,
47240325,Mark E. McMurtrey,
2115458740,Yuan Dong,
38181360,Sruti Bhagavatula,
144906863,H. Rodriguez,
1730104,N. Lavrač,
2135990561,Erika Pawlik,
38262007,Kaiyu Feng,
3173683,Sofie De Cnudde,
144818454,Rahul Nair,
4346029,M. Zenker,
1925286,Jimmy,
2118719121,Ting Xu,
2153624002,Jin Xie,
2060824766,S. Burdin,
40478933,Ji Liu,
49688913,E. Mitchell,
1687896,E. Deelman,
51131930,Muhammed Kocabas,
1755403,G. Ha,
2259171131,Benjamin Lang,
2075857251,O. Rotstein,
3036527,H. Hajjdiab,
2004273352,Owais Khan,
49794760,Xin Chen,
143702988,S. Johansen,
2057102382,M. Mach-Król,
52624061,Wiwin Wiarsih,
119833041,J-M. L. Beaujour,
1957122,C. Tantithamthavorn,
2139757085,Ting-Jie Zhuang,
1637413516,Cong Hua,
3187417,D. Bowler,
4969722,Gongyan Chen,
2275246330,Luke Metz,
145564854,V. Torra,
1703847,Boris Polyak,"Institute for Control Science, Moscow"
3269130,B. Saha,
108000201,Shamsan Alsubal,
40492985,T. Fujita,
2578111,S. Mahapatra,
3800389,Siyuan Shang,
2144321847,Yicheng Zhu,
31528370,Takafumi N. Yamaguchi,
3599401,M. Iñarrairaegui,
2240357014,A. Carter,
3290965,R. Saiki,
30119389,S. Spiga,
52015060,P. Abrahamsson,
46871362,R. Acharya,
2072883946,Martin Bauer,
34564158,J. Corbett,
1752719108,Braxton Lagerman,
1397918779,C. Rubio-Perez,
2391594,Samuel Greengard,
144876113,R. Page,
1389998474,J. Fernández-breis,
2265530260,Nichols,
48886419,Mark Zhao,
66728027,M. Chala,
101445292,J. Agarwala,
5722217,A. Gúrpide,
1940632,Anand Paul,
2353977007,Dominique Brodbeck,
145914256,Hai Jin,
144120827,Janyce Wiebe,
145476099,Benjamin Fish,
2552846,Ziting Yu,
2224318659,Sushchenko,
32203374,Tsuyoshi Mashima,
6322529,J. Pfaendtner,
112919783,K. Chau,
2667152,B. Mamlin,
3136931,Tatsumi Uezato,
2354060,A. Maksov,
88742651,Tim Stamler,
39414302,Seungwoo Hwang,
2049367239,K. Grisanti,
1766161,J. Tsai,
2175529,S. Calderara,
2415218,Ralf Westram,
1741860,Srikanth Kandula,
2161342233,K. Gopalakrishnan,
2387745,Anshuman Dutt,
145500116,A. Eleyan,
4764887,M. Chiefari,
49819851,K. Kulshreshtha,
144011619,Daniel Cohen,
2157156604,Ji Yu,
48001992,T. B. Alakuş,
2353977451,Jeffrey Heer,
1761978,D. Erhan,
144841583,C. Elliott,
2280890811,Abass Kh. Ibrahim,
66018023,S. Barakat,
2067182890,R. Sundar,
2142571242,P. Rashmi,
143725437,R. Bellamy,
1758858,A. Mannini,
1693487,Mohamed Zaït,
34934880,J. Shephard,
31974587,Katherine Dutton,
144005242,R. Jove,
1723945,Vitaly Shmatikov,
2116118151,Samiran Das,
2715587,Claire W. Hardy,
34789794,H. Ng,
49424706,Hao Yang,
113783208,E. Siregar,
1734693,John C. Duchi,
47573676,Andrew P. Georgiadis,
96362319,Adamson,
2167000851,Akhil Jabbar,
2108627709,Cristian Martín,
49110486,Qianwen Wang,
1693783,F. Gini,
47482568,Weili Chen,
1690329,J. Fox,
1723724,C. Cappiello,
150282885,Rashi Rungta,
1736021,R. Ng,
3370507,D. Charte,
145389708,Kesheng Wu,"Lawrence Berkeley National Laboratory, International Computer Science Insitute"
2237695051,Aziz Sheikh,
2228757703,Pierre-Régis Burgel,
145657834,Melvin Johnson,Stanford University; Google
144374835,V. Antonov,
1398558186,Oswaldo Moscoso-Zea,
47237027,Andreas Geiger,Universität Tübingen
83452590,D. Holzer,
3280333,Srimoyee Bhattacharya,
2342494,S. Barab,
1406206167,Po-Hsuan Cameron Chen,
1405127382,H. Hashemi‐Dezaki,
2075453244,Yanhui Lv,
144758045,E. Topol,
23202754,Hin-Yan Liu,
2185599903,Kasper Tikær,
2112211627,Minna Liu,
9520771,A. Sampedro,
145078520,Kang Li,
2262471472,Kristina Vrouwenvelder,
1727090,M. Ziefle,
144055554,X. Zuo,
2110234018,Kevin Lee,
36312603,Florian Brühlmann,
49961648,Jitendra Kumar,"Institute for Plasma Research, Gandhinagar, India"
30809140,Andrii Kovbasistyi,
2962372,Darren Shakib,
1398231072,J. M. Mateo-Sanz,
2541805,Christina Beneki,
144462039,Hui Li,
35510297,R. Britto,
1742139715,Elisabeta Zagan,
26906131,Alisha Pradhan,
2432399,J. Bader,
49492182,E. Cuppen,
5333983,Jason A. Reuter,
15127304,M. Weisse,
1984233,S. Khatchadourian,
115481809,Ethan Seville,
51163101,M. V. Persie,
143633015,Andrew M. Allen,
1504453822,Hongyang Yang,
2691730,C. Bégin,
144530424,M. Theobald,
145130265,M. Esteve,
144178604,S. Papadopoulos,
1685510,M. Šimkus,
2265551723,Alexander Kaplan,
2080123731,Terry Yue Zhuo,
2286456329,Dr. P. Raman,
49418990,Xuefeng Xie,
49236095,D. Ebner,
40861754,Junyuan Shang,
2478322,Ugur Demiryurek,
34182470,Debraj De,
144182345,C. Font,
1788941,Changho Suh,
2153931746,Abhishek Roy,
2066561507,Jérôme David,
2149200892,Tao Li,
31631000,Baishakhi Ray,
1962694751,Samuel Gehman,University of Washington
145688317,Anwitaman Datta,
70564156,Malcolm Ware,
46963633,P. Shrestha,
1805398,Haibin Ling,
40479470,Bin Li,
1992948200,N. Fahmy,
1410068673,S. Fırat,
3729360,H. Noji,
2647567,Johan Huysmans,
2626528,Helen Almond,
145084003,Alexander Kotov,Wayne State University
1738459585,A. Gerli,
3068353,Andrea Farruggia,
2112896204,Yun Han,
2169972264,Trent Rosenbloom,
35281641,Buuveibaatar Bayarbaatar,
2246519943,Job Dekker,
2948546,Y. Paichard,
6725299,Venkatesh Mani,
112857462,B. Wang,
2106138198,Kai Rogge,
8053308,Jinhui Tang,
10182247,Benjamin Schmid,
5285335,E. Franciosi,
2071198168,Nienke J. van Dijk,
122579067,Da Zheng,
52065237,Á. Aytés,
4189556,R. Hertzberg,
32873406,M. Mader,
2153220091,Bing Sun,
153678470,Phileas Zimmermann,
1907763,J. Doak,
35836381,Shaojie Bai,
3234211,Pauline Folz,
2323534462,Jian Guan,
2239761502,S. Flachowsky,
152284447,D. Chadwick,
123908022,Natalia V. Kovalyova,
1623761760,Yi-Ren Chen,
1695161,M. Eltabakh,
7359134,J. Sekhon,
2227604146,P. Bagnaia,
2223127307,Adam Mastroianni,
8319448,U. Alon,
1714873,C. Steinbeck,
46996297,U. Voigt,
145906066,Yang Chen,
145910929,É. Oksenhendler,
47033130,Lichao Huang,
1500419513,Agha Imran Husain,
3918072,F. Giangaspero,
1397959715,D. O'Leary,
2204819756,K. Becker,
1577852937,Christian Leong,
1635258147,B. Sabath,
52177670,Hamza Khurshid,
2227626216,M. Bauce,
2287628758,A. M. Saravanan,
2113612432,Klaus-Robert Müller,
31955338,Abdul Sattar Safaei,
118693484,Philipp Frauenthaler,
143831110,Paul Koch,
144390244,Y. Mao,
3059455,Mohamed Nadjib Mami,
11820848,M. Lyford,
40070600,Xiaochun Cheng,
40177955,Joseph K. Goodman,The Ohio Stage University
2072483,A. Cheetham,
2040465122,Domínguez-Aguilar Yureel Del Rosario,
144787754,Alin Dobra,
152787527,Paul Tabatabai,
2795508,Valentin Dalibard,
2059698096,S. Dwivedi,
40620982,M. Walther,
2810370,Thasso Griebel,
4374981,P. Borgiani,
3226635,Mostafa Dehghani,
38639073,Corey Cole,
2238476,J. Mogul,
6557501,N. Houssami,
4595611,G. Fox,
3342195,Yosuke Yano,
145315377,Neha Kumar,
40373515,David Madras,
2197891208,Fabiane Florencio de Souza,
3244685,C. Kop,
144278049,Ya Bi,
36429438,André Dittrich,
32181725,Verughese Jacob,
2098117799,Made K. Prasadha,
2243176187,Lixin Gao,
6841053,E. Molloy,
65857278,I. Petrunin,
2851270,P. Ogren,
1781980,Hüseyin Savran,
1802969,Ciprian Chelba,
1767834,J. Myers,
143672238,Ionel M. Navon,Florida State University
2062756303,John Healy,
2058476848,Jordi Sancho,
10004839,C. Epple,
49106372,D. Steele,
120805419,Mingxing Tan,
144247371,D. Bhattacharjee,
1749260,L. Gymnopoulos,
2295840,M. Nazeer,
49371883,Hugo Kiehl,
66438571,Ki Hyun Tae,
2108716633,Yuting Huang,
114884586,S. Rossetti,
144919253,M. Chiang,
2112615743,Johnny T. Ho,
97912483,B. Oh,
2062329,C. Carter,
1887087,V. Noireaux,
89140690,Sanju Sinha,
5536351,R. Grzadzinski,
3121854,S. Weil,
1847905,M. Yildirim,
2647251,K. Heo,
2300299646,Tao Blockindeng,
1404247513,S. Hunter,
80424302,Daniel Hesslow,
2690220,C. Kandoth,
7403590,L. D. N. Selvan,
50607661,Yonglong Cheng,
1571374347,G. Thummerer,
1411136353,Allison C. Warren,
143724694,David Raposo,
2079821246,Björn Agaton,
9248992,Jin Xing,
4555843,K. McPhail,
12460595,F. Carmignani,
2099267327,Daniel Gruen,
20868803,Xiaobai Li,
40858378,Dmytro Dzhulgakov,
51970924,P. Muysken,
14886135,T. Banta,
2980421,T. Frikha,
49283444,Asaf Zviran,
32823119,M. Grant,
144392756,H. Miyazaki,
6840534,C. Mabry,
2349400221,Sanping Zhou,
6138277,Shanyu Huang,
2175081,E. Moss,
8299273,K. Goda,
2047141571,L. Vaslin,
1398833365,Rogerio Cunha de Paula,
40911632,Sai Praneeth Karimireddy,
144767169,S. Malik,
2111043919,Masahiro Kobayashi,
3527558,J. Yarmolinsky,
143862076,H. Brenner,
2144691004,Liang-Bo Wang,
2237626195,Shusheng Yang,
1411229535,Michal Bejda,
2265528842,Doug Hogberg,
2332342,W. Sellers,
47327030,Marina Spivak,
144056327,J. Veness,
1397167001,R. G. González‐Ramírez,
100555413,K. Dorst,
1483744000,M. Jadidi,
2347855602,Daniele Ravì,
2098493,Joan M. Lucas,
41158993,Raul Puri,
2069984101,Fa-Chun Jiang,
2748564,Casey G. Cegielski,
32373165,Blake E. Woodworth,
3128950,Kristina Ban,
2116977240,Zhuonan Chang,
3580849,Y. Kvashnin,
2246975933,Lawrence J. Cook,
144544723,V. Thakare,
145434054,S. Su,
1825422,A. Wu,
2037882,T. Fiers,
2969256,A. Telenti,
11834090,A. Fielder,
1708726,I. Tetko,
3422774,Ashvin Nair,
143717362,N. Paul,
81298292,Jiao-Ren Huang,
2227769957,V. Cavaliere,
12894590,Nico Voigtländer,
2125872141,Sherman Wong,
2190274959,Jamie C. Overbeek,
81546514,Z. Yakhini,
13136209,Hongyue Wu,
1752875,Yelong Shen,
12096556,Erin E. Ryan,
1398633980,B. Elger,
34440229,D. Lapen,
2104372827,Eugene F. Douglass,
50262192,Yong Jiang,
2273952512,Samuel Madden,
2124977416,Zhangir Azerbayev,
1753368,P. Markopoulos,
113439369,Klaus Macherey,
2111469610,Zhao Jin,
7727946,S. Memik,
1772451,V. Atanasovski,
2287845930,Keith Moss,
1696563,H. Esmaeilzadeh,
65786373,Kyuwoong Hwang,
50172231,Xiaohan Wu,
2239382287,J. Paul Peter,
50470670,Fangyuan Sui,
2065853371,R. Dietrich,
34898785,S. Kleiman,
2113972145,Haidi Yin,
27437411,J. van Assche,
2842167,P. Nowoczynski,
3054641,A. Graeml,
1380266797,Nikhil Kandpal,
144581158,Yan Duan,
145733628,N. Narkhede,
40625968,Liisa D. van Vliet,
2110318482,Mo Yu,
4828875,Miguel Park,
6932681,A. Laroni,
39172707,Jacob Devlin,
2055329603,Michael Scholz,
2019943903,Zhu Haibo,
40497020,Jess L. Kaplan,
2141939275,G. Arshinov,
2064898751,K. Armstrong,
1453740540,Adrien Bardes,
47275434,W. Bradley,
102054198,Ryan Copping,
2161825243,Ellie Talius,
144632134,R. Schroeder,
116254120,Scott L. Marratto,
39638255,J. Schmutz,
6000647,A. Tremoulet,
1690962,Ankur Moitra,
2144370906,Zilin Zhang,
2613935,A. Manrai,
1791030,T. D. Huynh,
51520051,Jay Chen,
48218911,B. Li,
2192178,Olga Russakovsky,
52022910,C. Dede,
9027166,David D. Oberhelman,
2256797959,Volker Markl,
144795097,Mark Stevenson,University of Sheffield
145064438,Skye Aaron,
2115814896,Xian Peng,
2143596238,Guoqing Li,
1743266,A. Maurino,
2538908,Ahmad S. Almogren,
144146970,Charles P. Wright,
1410311902,Itamar Tamir,
2918822,Oisin Mac Aodha,University of Edinburgh
47622178,T. Nomura,
1717283,Abolfazl Asudeh,
97194368,Lee G. Branstetter,
143958306,Yudi Fernando,
2075518895,R. Roshan,
2109216948,Jeongsu Kim,
2108767730,Linfeng Li,
3303811,Zardosht Kasheff,
1399994854,Marko Sysi-Aho,
3032988,A. Azad,
23699280,Tesfa Tegegne,
2603920,V. Onuchic,
102684122,Ying Zhang,
31430204,Irina Piontkovskaya,
2237450429,Christian Bizer,
2254858472,Aditya Gupta,
143607197,F. Bray,
9161978,Andreas Kartakoullis,
32453983,N. Hassan,
6548495,Ellen J. Teng,
1702827,M. Rutgers,
1717671332,Tanusree Sharma,
39458739,F. Asselbergs,
144652072,Miroslav Dudík,
26418299,A. Bose,
2579449,Christian Hardmeier,Uppsala University; University of Edinburgh
2119405371,J. Jackson,
4333331,Johannes Meisig,
